_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-39,C0002152,M1,1,0,DisGeNET,35,Alloxan Diabetes,,-39,28,30,30182,112,322,34,11,1.7,148|155|467|581|596|598|836|1636|1728|1906|2936|3162|3383|3458|3553|3569|3643|4318|4846|5105|5213|5313|5468|5743|5970|5972|6376|6517|6720|7040|7124|7157|7422|10891,ADRA1A|ADRB3|ATF3|BAX|BCL2|BCL2L1|CASP3|ACE|NQO1|EDN1|GSR|HMOX1|ICAM1|IFNG|IL1B|IL6|INSR|MMP9|NOS3|PCK1|PFKM|PKLR|PPARG|PTGS2|RELA|REN|CX3CL1|SLC2A4|SREBF1|TGFB1|TNF|TP53|VEGFA|PPARGC1A,-36,0
1,-39,C0038433,M1,1,0,DisGeNET,35,Streptozotocin Diabetes,,-39,28,30,30182,112,322,34,11,1.7,148|155|467|581|596|598|836|1636|1728|1906|2936|3162|3383|3458|3553|3569|3643|4318|4846|5105|5213|5313|5468|5743|5970|5972|6376|6517|6720|7040|7124|7157|7422|10891,ADRA1A|ADRB3|ATF3|BAX|BCL2|BCL2L1|CASP3|ACE|NQO1|EDN1|GSR|HMOX1|ICAM1|IFNG|IL1B|IL6|INSR|MMP9|NOS3|PCK1|PFKM|PKLR|PPARG|PTGS2|RELA|REN|CX3CL1|SLC2A4|SREBF1|TGFB1|TNF|TP53|VEGFA|PPARGC1A,-36,0
1,-39,C0002726,M1,1,0,DisGeNET,35,Amyloidosis,,-39,8.5,21,30182,694,322,63,20,2.2,142|207|330|462|581|595|596|627|834|836|862|948|1116|1118|1137|1182|1636|1803|1906|2152|2335|2768|3162|3458|3552|3553|3558|3569|3576|3586|3592|3596|3606|3643|3949|4133|4189|4318|4846|5290|5291|5293|5294|5347|5468|5579|5599|5649|5742|5743|6528|6898|7040|7124|7157|7422|10598|10891|50506|51094|80024|139741|255738,PARP1|AKT1|BIRC3|SERPINC1|BAX|CCND1|BCL2|BDNF|CASP1|CASP3|RUNX1T1|CD36|CHI3L1|CHIT1|CHRNA4|CLCN3|ACE|DPP4|EDN1|F3|FN1|GNA12|HMOX1|IFNG|IL1A|IL1B|IL2|IL6|CXCL8|IL10|IL12A|IL13|IL18|INSR|LDLR|MAP2|DNAJB9|MMP9|NOS3|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PLK1|PPARG|PRKCB|MAPK8|RELN|PTGS1|PTGS2|SLC5A5|TAT|TGFB1|TNF|TP53|VEGFA|AHSA1|PPARGC1A|DUOX2|ADIPOR1|SLC8B1|ACTRT1|PCSK9,-36,0
1,-39,C0162871,M1,1,0,DisGeNET,35,"Aortic Aneurysm, Abdominal",,-39,9.4,21,30182,586,322,59,18,2.2,59|142|191|207|581|596|834|940|948|1588|1636|1803|2152|2205|2353|3105|3162|3248|3383|3458|3552|3553|3558|3569|3576|3586|3593|3596|3606|3949|4318|4846|5130|5175|5241|5290|5291|5293|5294|5468|5562|5563|5599|5728|5743|5972|6376|7040|7042|7124|7157|7422|10598|10891|23038|50506|84680|255738|102800311,ACTA2|PARP1|AHCY|AKT1|BAX|BCL2|CASP1|CD28|CD36|CYP19A1|ACE|DPP4|F3|FCER1A|FOS|HLA-A|HMOX1|HPGD|ICAM1|IFNG|IL1A|IL1B|IL2|IL6|CXCL8|IL10|IL12B|IL13|IL18|LDLR|MMP9|NOS3|PCYT1A|PECAM1|PGR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PPARG|PRKAA1|PRKAA2|MAPK8|PTEN|PTGS2|REN|CX3CL1|TGFB1|TGFB2|TNF|TP53|VEGFA|AHSA1|PPARGC1A|WDTC1|DUOX2|ACCS|PCSK9|TP53COR1,-36,0
1,-39,C0035126,M1,1,0,DisGeNET,35,Reperfusion Injury,,-39,14,24,30182,300,322,46,14,2,142|332|467|581|595|596|627|728|834|836|891|948|1026|1588|1636|1906|2353|2936|3162|3383|3458|3552|3553|3569|3576|3586|3592|3596|3949|4133|4318|4846|5175|5295|5313|5468|5599|5728|5742|5743|5970|6376|6401|7124|7157|51738,PARP1|BIRC5|ATF3|BAX|CCND1|BCL2|BDNF|C5AR1|CASP1|CASP3|CCNB1|CD36|CDKN1A|CYP19A1|ACE|EDN1|FOS|GSR|HMOX1|ICAM1|IFNG|IL1A|IL1B|IL6|CXCL8|IL10|IL12A|IL13|LDLR|MAP2|MMP9|NOS3|PECAM1|PIK3R1|PKLR|PPARG|MAPK8|PTEN|PTGS1|PTGS2|RELA|CX3CL1|SELE|TNF|TP53|GHRL,-35,0
1,-38,C4529962,M1,1,0,DisGeNET,35,Fatty Liver Disease,,-38,8.1,20,30182,741,322,64,20,2.2,142|191|196|207|581|596|597|834|836|948|1026|1116|1118|1277|1636|1644|1728|1803|2350|2353|3162|3383|3458|3552|3553|3569|3576|3586|3596|3606|3643|3949|4318|4583|4846|5105|5290|5291|5293|5294|5295|5444|5468|5562|5563|5579|5599|5743|5970|6401|6720|7040|7124|7128|7157|7422|8714|10598|10891|51094|57556|58487|79602|255738,PARP1|AHCY|AHR|AKT1|BAX|BCL2|BCL2A1|CASP1|CASP3|CD36|CDKN1A|CHI3L1|CHIT1|COL1A1|ACE|DDC|NQO1|DPP4|FOLR2|FOS|HMOX1|ICAM1|IFNG|IL1A|IL1B|IL6|CXCL8|IL10|IL13|IL18|INSR|LDLR|MMP9|MUC2|NOS3|PCK1|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PON1|PPARG|PRKAA1|PRKAA2|PRKCB|MAPK8|PTGS2|RELA|SELE|SREBF1|TGFB1|TNF|TNFAIP3|TP53|VEGFA|ABCC3|AHSA1|PPARGC1A|ADIPOR1|SEMA6A|CREBZF|ADIPOR2|PCSK9,-35,0
1,-37,C3203102,M1,1,0,DisGeNET,35,Idiopathic pulmonary arterial hypertension,,-37,7.7,20,30182,776,322,64,20,2.2,41|55|59|71|72|142|196|207|595|596|650|1026|1116|1186|1277|1385|1545|1588|1636|1906|2353|3162|3383|3458|3552|3553|3558|3569|3576|3586|3593|3596|3606|3612|3688|4318|4846|5130|5175|5290|5291|5293|5294|5347|5468|5562|5563|5728|5742|5743|5970|5972|7040|7054|7124|7157|7422|8313|8877|10598|10891|50506|83667|345651,ASIC1|ACP3|ACTA2|ACTG1|ACTG2|PARP1|AHR|AKT1|CCND1|BCL2|BMP2|CDKN1A|CHI3L1|CLCN7|COL1A1|CREB1|CYP1B1|CYP19A1|ACE|EDN1|FOS|HMOX1|ICAM1|IFNG|IL1A|IL1B|IL2|IL6|CXCL8|IL10|IL12B|IL13|IL18|IMPA1|ITGB1|MMP9|NOS3|PCYT1A|PECAM1|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PLK1|PPARG|PRKAA1|PRKAA2|PTEN|PTGS1|PTGS2|RELA|REN|TGFB1|TH|TNF|TP53|VEGFA|AXIN2|SPHK1|AHSA1|PPARGC1A|DUOX2|SESN2|ACTBL2,-34,0
1,-37,C0333516,M1,1,0,DisGeNET,35,Tumor necrosis,,-37,13,23,30182,350,322,47,15,2,142|330|581|595|596|836|1026|1636|2353|3383|3458|3552|3553|3558|3569|3576|3586|3596|3606|3643|4318|4792|5175|5290|5291|5293|5294|5347|5468|5562|5563|5599|5728|5743|5818|5970|5972|6517|6528|7039|7042|7124|7157|7299|7422|8797|57556,PARP1|BIRC3|BAX|CCND1|BCL2|CASP3|CDKN1A|ACE|FOS|ICAM1|IFNG|IL1A|IL1B|IL2|IL6|CXCL8|IL10|IL13|IL18|INSR|MMP9|NFKBIA|PECAM1|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PLK1|PPARG|PRKAA1|PRKAA2|MAPK8|PTEN|PTGS2|NECTIN1|RELA|REN|SLC2A4|SLC5A5|TGFA|TGFB2|TNF|TP53|TYR|VEGFA|TNFRSF10A|SEMA6A,-33,0
1,-36,C0011265,M1,1,0,DisGeNET,35,Presenile dementia,,-36,8,20,30182,718,322,61,19,2.2,71|72|100|196|207|581|596|597|627|834|836|862|1026|1116|1118|1128|1137|1139|1385|1588|1636|1803|1906|2335|2657|3162|3383|3458|3552|3553|3569|3586|3592|3593|3596|3606|3643|4129|4133|4318|4846|5032|5444|5468|5579|5649|5743|5972|6376|6401|6517|6720|7018|7040|7042|7124|7157|7422|10891|255738|345651,ACTG1|ACTG2|ADA|AHR|AKT1|BAX|BCL2|BCL2A1|BDNF|CASP1|CASP3|RUNX1T1|CDKN1A|CHI3L1|CHIT1|CHRM1|CHRNA4|CHRNA7|CREB1|CYP19A1|ACE|DPP4|EDN1|FN1|GDF1|HMOX1|ICAM1|IFNG|IL1A|IL1B|IL6|IL10|IL12A|IL12B|IL13|IL18|INSR|MAOB|MAP2|MMP9|NOS3|P2RY11|PON1|PPARG|PRKCB|RELN|PTGS2|REN|CX3CL1|SELE|SLC2A4|SREBF1|TF|TGFB1|TGFB2|TNF|TP53|VEGFA|PPARGC1A|PCSK9|ACTBL2,-33,0
1,-36,C0520679,M1,1,0,DisGeNET,35,"Sleep Apnea, Obstructive",,-36,10,21,30182,480,322,52,16,2.1,55|155|276|330|332|627|650|948|1116|1118|1636|1906|2335|3162|3383|3458|3553|3569|3576|3586|3606|3643|4318|4846|4914|5069|5290|5291|5293|5294|5444|5468|5562|5563|5742|5743|5970|5972|6376|6401|6517|6530|6720|7040|7054|7124|7422|10598|51738|60482|83667|84680,ACP3|ADRB3|AMY1A|BIRC3|BIRC5|BDNF|BMP2|CD36|CHI3L1|CHIT1|ACE|EDN1|FN1|HMOX1|ICAM1|IFNG|IL1B|IL6|CXCL8|IL10|IL18|INSR|MMP9|NOS3|NTRK1|PAPPA|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PON1|PPARG|PRKAA1|PRKAA2|PTGS1|PTGS2|RELA|REN|CX3CL1|SELE|SLC2A4|SLC6A2|SREBF1|TGFB1|TH|TNF|VEGFA|AHSA1|GHRL|SLC5A7|SESN2|ACCS,-33,0
1,-36,C0947751,M1,1,0,DisGeNET,35,Vascular inflammations,,-36,14,23,30182,305,322,44,14,1.9,132|142|196|207|948|1116|1118|1182|1636|1803|1906|2152|2353|3162|3383|3552|3553|3558|3569|3576|3586|3949|4318|4846|5175|5290|5291|5293|5294|5468|5562|5563|5579|5728|5743|5972|6376|6401|7124|7422|8490|10891|54541|255738,ADK|PARP1|AHR|AKT1|CD36|CHI3L1|CHIT1|CLCN3|ACE|DPP4|EDN1|F3|FOS|HMOX1|ICAM1|IL1A|IL1B|IL2|IL6|CXCL8|IL10|LDLR|MMP9|NOS3|PECAM1|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PPARG|PRKAA1|PRKAA2|PRKCB|PTEN|PTGS2|REN|CX3CL1|SELE|TNF|VEGFA|RGS5|PPARGC1A|DDIT4|PCSK9,-32,0
1,-36,C0003130,M1,1,0,DisGeNET,35,Anoxia,,-36,14,23,30182,287,322,43,13,1.9,100|132|191|196|207|330|332|581|595|596|598|627|836|1128|1385|1588|1906|2353|3162|3383|3458|3553|3569|3576|3586|3688|4318|4846|5366|5562|5563|5743|6376|6720|7040|7042|7124|7128|7157|7422|8877|51816|54541,ADA|ADK|AHCY|AHR|AKT1|BIRC3|BIRC5|BAX|CCND1|BCL2|BCL2L1|BDNF|CASP3|CHRM1|CREB1|CYP19A1|EDN1|FOS|HMOX1|ICAM1|IFNG|IL1B|IL6|CXCL8|IL10|ITGB1|MMP9|NOS3|PMAIP1|PRKAA1|PRKAA2|PTGS2|CX3CL1|SREBF1|TGFB1|TGFB2|TNF|TNFAIP3|TP53|VEGFA|SPHK1|ADA2|DDIT4,-32,0
1,-35,C0233794,M1,1,0,DisGeNET,35,Memory impairment,,-35,7.6,19,30182,763,322,62,19,2.2,100|142|148|196|207|595|596|627|728|834|836|1116|1128|1137|1139|1180|1385|1545|1636|1803|1906|2752|3458|3552|3553|3569|3576|3586|3592|3643|4129|4133|4846|4914|5290|5291|5293|5294|5295|5468|5562|5563|5579|5599|5649|5728|5742|5743|5793|5972|6376|7040|7054|7124|7157|7422|10598|10891|27430|51094|51816|64218,ADA|PARP1|ADRA1A|AHR|AKT1|CCND1|BCL2|BDNF|C5AR1|CASP1|CASP3|CHI3L1|CHRM1|CHRNA4|CHRNA7|CLCN1|CREB1|CYP1B1|ACE|DPP4|EDN1|GLUL|IFNG|IL1A|IL1B|IL6|CXCL8|IL10|IL12A|INSR|MAOB|MAP2|NOS3|NTRK1|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PPARG|PRKAA1|PRKAA2|PRKCB|MAPK8|RELN|PTEN|PTGS1|PTGS2|PTPRG|REN|CX3CL1|TGFB1|TH|TNF|TP53|VEGFA|AHSA1|PPARGC1A|MAT2B|ADIPOR1|ADA2|SEMA4A,-32,0
1,-35,C0024143,M1,1,0,DisGeNET,35,Lupus Nephritis,,-35,9.7,20,30182,503,322,52,16,2.1,191|207|581|596|627|728|836|940|1026|1277|1636|1906|2152|2335|3383|3458|3553|3558|3569|3576|3586|3596|3606|4318|4846|5175|5290|5291|5293|5294|5444|5562|5563|5579|5728|5742|5743|5972|6376|6401|6898|7040|7124|7128|7186|7422|8313|10371|10598|27190|54205|255738,AHCY|AKT1|BAX|BCL2|BDNF|C5AR1|CASP3|CD28|CDKN1A|COL1A1|ACE|EDN1|F3|FN1|ICAM1|IFNG|IL1B|IL2|IL6|CXCL8|IL10|IL13|IL18|MMP9|NOS3|PECAM1|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PON1|PRKAA1|PRKAA2|PRKCB|PTEN|PTGS1|PTGS2|REN|CX3CL1|SELE|TAT|TGFB1|TNF|TNFAIP3|TRAF2|VEGFA|AXIN2|SEMA3A|AHSA1|IL17B|CYCS|PCSK9,-32,0
1,-35,C0024115,M1,1,0,DisGeNET,35,Lung diseases,,-35,7.9,19,30182,700,322,59,18,2.2,100|148|155|196|259|330|596|728|1026|1116|1118|1181|1385|1636|1728|1803|1906|2011|2335|2353|3162|3383|3458|3552|3553|3558|3569|3576|3586|3593|3596|3606|3643|4318|4792|4846|5290|5366|5444|5468|5599|5728|5742|5743|5972|6337|6338|6339|6340|6376|6530|7039|7040|7124|7157|7422|10891|23118|64218,ADA|ADRA1A|ADRB3|AHR|AMBP|BIRC3|BCL2|C5AR1|CDKN1A|CHI3L1|CHIT1|CLCN2|CREB1|ACE|NQO1|DPP4|EDN1|MARK2|FN1|FOS|HMOX1|ICAM1|IFNG|IL1A|IL1B|IL2|IL6|CXCL8|IL10|IL12B|IL13|IL18|INSR|MMP9|NFKBIA|NOS3|PIK3CA|PMAIP1|PON1|PPARG|MAPK8|PTEN|PTGS1|PTGS2|REN|SCNN1A|SCNN1B|SCNN1D|SCNN1G|CX3CL1|SLC6A2|TGFA|TGFB1|TNF|TP53|VEGFA|PPARGC1A|TAB2|SEMA4A,-31,0
