_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-29,C0007785,M1,1,0,DisGeNET,35,Cerebral Infarction,,-29,11,19,30182,687,163,40,25,3.4,150|207|581|596|790|836|847|857|858|1019|1536|1543|1644|2099|2100|2353|2641|2805|2932|3162|3383|3586|3725|4613|4843|4846|5130|5328|5444|5468|5579|5728|5742|5743|5894|6376|6647|7124|7157|50616,ADRA2A|AKT1|BAX|BCL2|CAD|CASP3|CAT|CAV1|CAV2|CDK4|CYBB|CYP1A1|DDC|ESR1|ESR2|FOS|GCG|GOT1|GSK3B|HMOX1|ICAM1|IL10|JUN|MYCN|NOS2|NOS3|PCYT1A|PLAU|PON1|PPARG|PRKCB|PTEN|PTGS1|PTGS2|RAF1|CX3CL1|SOD1|TNF|TP53|IL22,-26,0
1,-28,C0233794,M1,1,0,DisGeNET,35,Memory impairment,,-28,9.9,18,30182,763,163,41,25,3.4,43|148|207|590|595|596|836|847|857|1128|1536|1977|2099|2100|2641|2875|2902|2932|3106|3291|3481|3586|4129|4842|4843|4846|5468|5578|5579|5706|5728|5742|5743|5894|6320|6376|6531|6647|7124|7157|116443,ACHE|ADRA1A|AKT1|BCHE|CCND1|BCL2|CASP3|CAT|CAV1|CHRM1|CYBB|EIF4E|ESR1|ESR2|GCG|GPT|GRIN1|GSK3B|HLA-B|HSD11B2|IGF2|IL10|MAOB|NOS1|NOS2|NOS3|PPARG|PRKCA|PRKCB|PSMC6|PTEN|PTGS1|PTGS2|RAF1|CLEC11A|CX3CL1|SLC6A3|SOD1|TNF|TP53|GRIN3A,-25,0
1,-28,C0278488,M1,1,0,DisGeNET,35,Carcinoma breast stage IV,,-28,12,20,30182,573,163,37,23,3.3,154|207|367|581|590|595|596|650|857|959|1019|1543|1588|1977|1981|2099|2100|2194|2875|2950|3383|3586|4129|4193|4846|5243|5328|5424|5578|5579|5728|5743|5925|5970|6530|7124|7157,ADRB2|AKT1|AR|BAX|BCHE|CCND1|BCL2|BMP2|CAV1|CD40LG|CDK4|CYP1A1|CYP19A1|EIF4E|EIF4G1|ESR1|ESR2|FASN|GPT|GSTP1|ICAM1|IL10|MAOB|MDM2|NOS3|ABCB1|PLAU|POLD1|PRKCA|PRKCB|PTEN|PTGS2|RB1|RELA|SLC6A2|TNF|TP53,-25,0
1,-28,C0242422,M1,1,0,DisGeNET,35,Parkinsonian Disorders,,-28,16,21,30182,373,163,32,20,3.1,18|43|572|590|836|842|1588|1644|1981|2099|2720|2932|3105|3106|3162|3586|4128|4129|4842|4846|5243|5328|5728|5743|5970|6376|6530|6531|6647|7124|7157|130013,ABAT|ACHE|BAD|BCHE|CASP3|CASP9|CYP19A1|DDC|EIF4G1|ESR1|GLB1|GSK3B|HLA-A|HLA-B|HMOX1|IL10|MAOA|MAOB|NOS1|NOS3|ABCB1|PLAU|PTEN|PTGS2|RELA|CX3CL1|SLC6A2|SLC6A3|SOD1|TNF|TP53|ACMSD,-25,0
1,-28,C0018790,M1,1,0,DisGeNET,35,Cardiac Arrest,,-28,15,21,30182,411,163,33,20,3.1,43|154|207|367|581|596|808|836|847|959|1026|1978|2099|2950|3105|3106|3107|3162|3291|3383|3586|3757|4613|4843|5447|5715|5742|5743|6331|6647|7124|7157|9056,ACHE|ADRB2|AKT1|AR|BAX|BCL2|CALM3|CASP3|CAT|CD40LG|CDKN1A|EIF4EBP1|ESR1|GSTP1|HLA-A|HLA-B|HLA-C|HMOX1|HSD11B2|ICAM1|IL10|KCNH2|MYCN|NOS2|POR|PSMD9|PTGS1|PTGS2|SCN5A|SOD1|TNF|TP53|SLC7A7,-25,0
1,-28,C0525045,M1,1,0,DisGeNET,35,Mood Disorders,,-28,12,19,30182,580,163,37,23,3.3,18|148|150|153|154|207|367|808|847|1588|1644|1978|2099|2353|2641|2932|3107|3291|3500|3586|4128|4129|4842|4846|5211|5243|5444|5468|5742|5743|6530|6531|6647|7124|27032|54454|60482,ABAT|ADRA1A|ADRA2A|ADRB1|ADRB2|AKT1|AR|CALM3|CAT|CYP19A1|DDC|EIF4EBP1|ESR1|FOS|GCG|GSK3B|HLA-C|HSD11B2|IGHG1|IL10|MAOA|MAOB|NOS1|NOS3|PFKL|ABCB1|PON1|PPARG|PTGS1|PTGS2|SLC6A2|SLC6A3|SOD1|TNF|ATP2C1|ATAD2B|SLC5A7,-25,0
1,-28,C3203102,M1,1,0,DisGeNET,35,Idiopathic pulmonary arterial hypertension,,-28,9.8,18,30182,776,163,41,25,3.4,43|154|207|367|595|596|650|857|959|1026|1509|1543|1588|2099|2353|2720|2902|3037|3106|3107|3162|3383|3586|4193|4842|4843|4846|5130|5243|5468|5715|5728|5742|5743|5894|5970|6647|7124|7157|50616|162514,ACHE|ADRB2|AKT1|AR|CCND1|BCL2|BMP2|CAV1|CD40LG|CDKN1A|CTSD|CYP1A1|CYP19A1|ESR1|FOS|GLB1|GRIN1|HAS2|HLA-B|HLA-C|HMOX1|ICAM1|IL10|MDM2|NOS1|NOS2|NOS3|PCYT1A|ABCB1|PPARG|PSMD9|PTEN|PTGS1|PTGS2|RAF1|RELA|SOD1|TNF|TP53|IL22|TRPV3,-25,0
1,-28,C1328504,M1,1,0,DisGeNET,35,Hormone refractory prostate cancer,,-28,11,19,30182,683,163,39,24,3.3,148|154|207|367|581|595|596|836|847|857|1019|1026|1588|1977|1978|1981|2028|2099|2100|2932|2950|3105|3162|3291|4128|4613|4860|5243|5468|5728|5743|5925|6580|7124|7157|8644|8884|9520|10728,ADRA1A|ADRB2|AKT1|AR|BAX|CCND1|BCL2|CASP3|CAT|CAV1|CDK4|CDKN1A|CYP19A1|EIF4E|EIF4EBP1|EIF4G1|ENPEP|ESR1|ESR2|GSK3B|GSTP1|HLA-A|HMOX1|HSD11B2|MAOA|MYCN|PNP|ABCB1|PPARG|PTEN|PTGS2|RB1|SLC22A1|TNF|TP53|AKR1C3|SLC5A6|NPEPPS|PTGES3,-25,0
1,-28,C4704874,M1,1,0,DisGeNET,35,"Mammary Carcinoma, Human",,-28,12,19,30182,545,163,36,22,3.2,43|207|367|581|590|595|596|650|847|857|1543|1588|2099|2100|2194|2353|2950|3162|3586|3725|4193|4214|4843|4846|5243|5728|5742|5743|5894|5925|5970|6528|6531|7124|7157|8648,ACHE|AKT1|AR|BAX|BCHE|CCND1|BCL2|BMP2|CAT|CAV1|CYP1A1|CYP19A1|ESR1|ESR2|FASN|FOS|GSTP1|HMOX1|IL10|JUN|MDM2|MAP3K1|NOS2|NOS3|ABCB1|PTEN|PTGS1|PTGS2|RAF1|RB1|RELA|SLC5A5|SLC6A3|TNF|TP53|NCOA1,-25,0
1,-27,C0014170,M1,1,0,DisGeNET,35,Endometrial Neoplasms,,-27,20,23,30182,261,163,28,17,3,155|207|231|367|595|596|857|994|1026|1543|1588|2099|2100|2353|2950|3725|4193|5243|5328|5424|5468|5578|5728|5743|7124|7157|8644|9166,ADRB3|AKT1|AKR1B1|AR|CCND1|BCL2|CAV1|CDC25B|CDKN1A|CYP1A1|CYP19A1|ESR1|ESR2|FOS|GSTP1|JUN|MDM2|ABCB1|PLAU|POLD1|PPARG|PRKCA|PTEN|PTGS2|TNF|TP53|AKR1C3|EBAG9,-24,0
1,-27,C1257931,M1,1,0,DisGeNET,35,"Mammary Neoplasms, Human",,-27,12,19,30182,527,163,35,21,3.2,43|207|367|581|590|595|596|650|847|857|1543|1588|2099|2100|2194|2353|2950|3162|3586|3725|4193|4214|4843|4846|5243|5728|5742|5743|5894|5925|5970|6528|7124|7157|8648,ACHE|AKT1|AR|BAX|BCHE|CCND1|BCL2|BMP2|CAT|CAV1|CYP1A1|CYP19A1|ESR1|ESR2|FASN|FOS|GSTP1|HMOX1|IL10|JUN|MDM2|MAP3K1|NOS2|NOS3|ABCB1|PTEN|PTGS1|PTGS2|RAF1|RB1|RELA|SLC5A5|TNF|TP53|NCOA1,-24,0
1,-27,C0278510,M1,1,0,DisGeNET,35,Childhood Medulloblastoma,,-27,9.6,18,30182,771,163,40,25,3.4,43|148|207|367|581|595|596|650|836|842|1017|1019|1543|1977|1978|1981|2099|2100|2950|3105|3162|3481|4193|4214|4613|4842|4843|5130|5243|5328|5424|5468|5715|5728|5743|5894|5970|6528|7124|7157,ACHE|ADRA1A|AKT1|AR|BAX|CCND1|BCL2|BMP2|CASP3|CASP9|CDK2|CDK4|CYP1A1|EIF4E|EIF4EBP1|EIF4G1|ESR1|ESR2|GSTP1|HLA-A|HMOX1|IGF2|MDM2|MAP3K1|MYCN|NOS1|NOS2|PCYT1A|ABCB1|PLAU|POLD1|PPARG|PSMD9|PTEN|PTGS2|RAF1|RELA|SLC5A5|TNF|TP53,-24,0
1,-27,C0007138,M1,1,0,DisGeNET,35,"Carcinoma, Transitional Cell",,-27,11,19,30182,623,163,37,23,3.3,207|367|581|590|595|596|760|790|836|857|959|1017|1019|1026|1536|1977|1978|2099|2100|2194|2875|2950|3105|3135|3162|3481|4193|4843|4846|5243|5328|5715|5728|5743|5894|7124|7157,AKT1|AR|BAX|BCHE|CCND1|BCL2|CA2|CAD|CASP3|CAV1|CD40LG|CDK2|CDK4|CDKN1A|CYBB|EIF4E|EIF4EBP1|ESR1|ESR2|FASN|GPT|GSTP1|HLA-A|HLA-G|HMOX1|IGF2|MDM2|NOS2|NOS3|ABCB1|PLAU|PSMD9|PTEN|PTGS2|RAF1|TNF|TP53,-24,0
1,-27,C0020429,M1,1,0,DisGeNET,35,Hyperalgesia,,-27,14,20,30182,451,163,33,20,3.1,18|148|150|153|154|207|231|836|847|1536|1588|1978|2099|2100|2353|2641|2902|3586|4842|4843|5243|5468|5578|5579|5728|5742|5743|5894|5970|6376|7124|8989|10728,ABAT|ADRA1A|ADRA2A|ADRB1|ADRB2|AKT1|AKR1B1|CASP3|CAT|CYBB|CYP19A1|EIF4EBP1|ESR1|ESR2|FOS|GCG|GRIN1|IL10|NOS1|NOS2|ABCB1|PPARG|PRKCA|PRKCB|PTEN|PTGS1|PTGS2|RAF1|RELA|CX3CL1|TNF|TRPA1|PTGES3,-24,0
1,-27,C0162871,M1,1,0,DisGeNET,35,"Aortic Aneurysm, Abdominal",,-27,11,19,30182,586,163,36,22,3.2,154|207|367|581|596|790|847|857|959|1536|1588|1977|2099|2100|2353|2641|3105|3106|3135|3162|3383|3586|3725|4843|4846|5130|5328|5468|5713|5728|5743|6376|6647|7124|7157|102800311,ADRB2|AKT1|AR|BAX|BCL2|CAD|CAT|CAV1|CD40LG|CYBB|CYP19A1|EIF4E|ESR1|ESR2|FOS|GCG|HLA-A|HLA-B|HLA-G|HMOX1|ICAM1|IL10|JUN|NOS2|NOS3|PCYT1A|PLAU|PPARG|PSMD7|PTEN|PTGS2|CX3CL1|SOD1|TNF|TP53|TP53COR1,-24,0
1,-27,C3887461,M1,1,0,DisGeNET,35,Head and Neck Carcinoma,,-27,9.4,18,30182,786,163,40,25,3.4,43|207|367|581|595|596|836|842|1017|1026|1536|1543|1977|1978|1981|2353|2720|2932|2950|3105|3107|3481|3586|3725|4193|4843|5243|5328|5444|5715|5728|5743|5925|6528|6530|7124|7157|8648|9520|11082,ACHE|AKT1|AR|BAX|CCND1|BCL2|CASP3|CASP9|CDK2|CDKN1A|CYBB|CYP1A1|EIF4E|EIF4EBP1|EIF4G1|FOS|GLB1|GSK3B|GSTP1|HLA-A|HLA-C|IGF2|IL10|JUN|MDM2|NOS2|ABCB1|PLAU|PON1|PSMD9|PTEN|PTGS2|RB1|SLC5A5|SLC6A2|TNF|TP53|NCOA1|NPEPPS|ESM1,-24,0
1,-27,C0042373,M1,1,0,DisGeNET,35,Vascular Diseases,,-27,10,18,30182,688,163,38,23,3.3,148|207|231|790|836|847|857|959|1491|1536|1588|2099|2353|2641|3162|3383|3586|3725|4128|4129|4842|4843|4846|4860|5328|5444|5468|5578|5579|5715|5728|5743|5894|7124|7157|8804|11082|79017,ADRA1A|AKT1|AKR1B1|CAD|CASP3|CAT|CAV1|CD40LG|CTH|CYBB|CYP19A1|ESR1|FOS|GCG|HMOX1|ICAM1|IL10|JUN|MAOA|MAOB|NOS1|NOS2|NOS3|PNP|PLAU|PON1|PPARG|PRKCA|PRKCB|PSMD9|PTEN|PTGS2|RAF1|TNF|TP53|CREG1|ESM1|GGCT,-24,0
1,-27,C0011884,M1,1,0,DisGeNET,35,Diabetic Retinopathy,,-27,11,18,30182,644,163,37,23,3.3,155|207|231|581|596|836|847|959|1509|1536|1757|2353|2641|2950|3105|3383|3586|3725|4842|4843|4846|4860|5243|5328|5444|5468|5578|5579|5715|5728|5743|5894|5970|6376|6530|6647|7124,ADRB3|AKT1|AKR1B1|BAX|BCL2|CASP3|CAT|CD40LG|CTSD|CYBB|SARDH|FOS|GCG|GSTP1|HLA-A|ICAM1|IL10|JUN|NOS1|NOS2|NOS3|PNP|ABCB1|PLAU|PON1|PPARG|PRKCA|PRKCB|PSMD9|PTEN|PTGS2|RAF1|RELA|CX3CL1|SLC6A2|SOD1|TNF,-24,0
1,-26,C0279550,M1,1,0,DisGeNET,35,Adult Rhabdomyosarcoma,,-26,12,19,30182,509,163,34,21,3.2,207|595|596|650|836|857|858|1019|1026|2099|2100|2720|2875|2932|3105|3162|3383|3481|4193|4613|4842|4843|5243|5328|5728|5743|5894|5925|5970|7124|7157|8648|50616|79017,AKT1|CCND1|BCL2|BMP2|CASP3|CAV1|CAV2|CDK4|CDKN1A|ESR1|ESR2|GLB1|GPT|GSK3B|HLA-A|HMOX1|ICAM1|IGF2|MDM2|MYCN|NOS1|NOS2|ABCB1|PLAU|PTEN|PTGS2|RAF1|RB1|RELA|TNF|TP53|NCOA1|IL22|GGCT,-24,0
1,-26,C0085207,M1,1,0,DisGeNET,35,Gestational Diabetes,,-26,11,18,30182,649,163,37,23,3.3,150|153|155|207|367|581|596|836|847|857|1019|1536|1588|2099|2194|2641|2875|2950|3105|3135|3291|3383|3481|3586|4842|4843|4846|5243|5444|5468|5728|5743|6647|7124|9056|9166|11082,ADRA2A|ADRB1|ADRB3|AKT1|AR|BAX|BCL2|CASP3|CAT|CAV1|CDK4|CYBB|CYP19A1|ESR1|FASN|GCG|GPT|GSTP1|HLA-A|HLA-G|HSD11B2|ICAM1|IGF2|IL10|NOS1|NOS2|NOS3|ABCB1|PON1|PPARG|PTEN|PTGS2|SOD1|TNF|SLC7A7|EBAG9|ESM1,-23,0
1,-26,C0020473,M1,1,0,DisGeNET,35,Hyperlipidemia,,-26,13,19,30182,472,163,33,20,3.1,43|154|155|207|231|367|581|590|790|847|959|1536|1543|1588|2099|2100|2194|2641|2720|2875|3106|3162|3586|4846|5243|5444|5468|5728|5742|5743|5894|6647|7124,ACHE|ADRB2|ADRB3|AKT1|AKR1B1|AR|BAX|BCHE|CAD|CAT|CD40LG|CYBB|CYP1A1|CYP19A1|ESR1|ESR2|FASN|GCG|GLB1|GPT|HLA-B|HMOX1|IL10|NOS3|ABCB1|PON1|PPARG|PTEN|PTGS1|PTGS2|RAF1|SOD1|TNF,-23,0
1,-26,C0027055,M1,1,0,DisGeNET,35,Myocardial Reperfusion Injury,,-26,21,23,30182,226,163,26,16,2.9,153|154|207|572|581|596|836|842|847|1536|2099|2932|3162|3383|3586|4193|4843|4846|5579|5728|5743|5970|6647|7124|7157|7498,ADRB1|ADRB2|AKT1|BAD|BAX|BCL2|CASP3|CASP9|CAT|CYBB|ESR1|GSK3B|HMOX1|ICAM1|IL10|MDM2|NOS2|NOS3|PRKCB|PTEN|PTGS2|RELA|SOD1|TNF|TP53|XDH,-23,0
1,-26,C0220611,M1,1,0,DisGeNET,35,Childhood Rhabdomyosarcoma,,-26,12,19,30182,517,163,34,21,3.2,207|595|596|650|836|857|858|1019|1026|2099|2100|2720|2875|2932|3105|3162|3383|3481|4193|4613|4842|4843|5243|5328|5728|5743|5894|5925|5970|7124|7157|8648|50616|79017,AKT1|CCND1|BCL2|BMP2|CASP3|CAV1|CAV2|CDK4|CDKN1A|ESR1|ESR2|GLB1|GPT|GSK3B|HLA-A|HMOX1|ICAM1|IGF2|MDM2|MYCN|NOS1|NOS2|ABCB1|PLAU|PTEN|PTGS2|RAF1|RB1|RELA|TNF|TP53|NCOA1|IL22|GGCT,-23,0
1,-26,C0032580,M1,1,0,DisGeNET,35,Adenomatous Polyposis Coli,,-26,11,18,30182,609,163,36,22,3.2,207|367|581|595|596|836|857|1019|1026|2099|2100|2353|2641|2720|2932|2950|3105|3107|3481|3586|3757|4193|4843|5243|5424|5468|5644|5728|5742|5743|5925|5970|6528|7124|7157|50616,AKT1|AR|BAX|CCND1|BCL2|CASP3|CAV1|CDK4|CDKN1A|ESR1|ESR2|FOS|GCG|GLB1|GSK3B|GSTP1|HLA-A|HLA-C|IGF2|IL10|KCNH2|MDM2|NOS2|ABCB1|POLD1|PPARG|PRSS1|PTEN|PTGS1|PTGS2|RB1|RELA|SLC5A5|TNF|TP53|IL22,-23,0
