_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-46,C0151744,M1,1,0,DisGeNET,35,Myocardial Ischemia,,-46,13,25,30182,756,180,57,32,3.5,31|60|153|154|196|207|581|595|596|627|836|847|959|1401|1509|2064|2099|2152|2628|2697|2944|2946|2950|3091|3162|3383|3458|3481|3565|3569|3586|3630|4023|4318|4792|4843|4915|5054|5130|5213|5292|5444|5465|5468|5579|5743|5970|6403|6646|6772|7056|7124|7351|7422|8804|10598|54583,ACACA|ACTB|ADRB1|ADRB2|AHR|AKT1|BAX|CCND1|BCL2|BDNF|CASP3|CAT|CD40LG|CRP|CTSD|ERBB2|ESR1|F3|GATM|GJA1|GSTM1|GSTM2|GSTP1|HIF1A|HMOX1|ICAM1|IFNG|IGF2|IL4|IL6|IL10|INS|LPL|MMP9|NFKBIA|NOS2|NTRK2|SERPINE1|PCYT1A|PFKM|PIM1|PON1|PPARA|PPARG|PRKCB|PTGS2|RELA|SELP|SOAT1|STAT1|THBD|TNF|UCP2|VEGFA|CREG1|AHSA1|EGLN1,-42,0
1,-46,C0278876,M1,1,0,DisGeNET,35,Adult Medulloblastoma,,-46,13,25,30182,762,180,57,32,3.5,43|60|148|196|207|240|581|595|596|627|836|841|842|891|1019|1029|1543|1545|2064|2099|2152|2697|2936|2944|2946|3091|3162|3458|3481|3565|3569|4133|4193|4313|4318|4437|4609|4792|4843|4915|5054|5130|5328|5424|5465|5468|5743|5970|6528|6750|7124|7150|7157|7422|8678|10598|11186,ACHE|ACTB|ADRA1A|AHR|AKT1|ALOX5|BAX|CCND1|BCL2|BDNF|CASP3|CASP8|CASP9|CCNB1|CDK4|CDKN2A|CYP1A1|CYP1B1|ERBB2|ESR1|F3|GJA1|GSR|GSTM1|GSTM2|HIF1A|HMOX1|IFNG|IGF2|IL4|IL6|MAP2|MDM2|MMP2|MMP9|MSH3|MYC|NFKBIA|NOS2|NTRK2|SERPINE1|PCYT1A|PLAU|POLD1|PPARA|PPARG|PTGS2|RELA|SLC5A5|SST|TNF|TOP1|TP53|VEGFA|BECN1|AHSA1|RASSF1,-42,0
1,-45,C0220641,M1,1,0,DisGeNET,35,Lip and Oral Cavity Carcinoma,,-45,13,25,30182,734,180,56,31,3.5,60|196|207|240|595|596|836|841|842|847|942|1019|1029|1401|1543|1544|2064|2152|2752|2936|2944|2946|2950|3037|3091|3162|3383|3458|3481|3565|3569|3586|3593|3596|3630|3725|4193|4312|4313|4318|4609|4792|5054|5292|5328|5465|5468|5742|5743|5970|7056|7124|7157|7422|7516|11186,ACTB|AHR|AKT1|ALOX5|CCND1|BCL2|CASP3|CASP8|CASP9|CAT|CD86|CDK4|CDKN2A|CRP|CYP1A1|CYP1A2|ERBB2|F3|GLUL|GSR|GSTM1|GSTM2|GSTP1|HAS2|HIF1A|HMOX1|ICAM1|IFNG|IGF2|IL4|IL6|IL10|IL12B|IL13|INS|JUN|MDM2|MMP1|MMP2|MMP9|MYC|NFKBIA|SERPINE1|PIM1|PLAU|PPARA|PPARG|PTGS1|PTGS2|RELA|THBD|TNF|TP53|VEGFA|XRCC2|RASSF1,-42,0
1,-45,C3887461,M1,1,0,DisGeNET,35,Head and Neck Carcinoma,,-45,12,25,30182,786,180,57,32,3.5,43|60|207|240|581|595|596|598|627|836|841|842|1029|1401|1543|1545|2064|2353|2944|2946|2950|3091|3458|3481|3565|3569|3586|3596|3643|3692|3725|4193|4257|4312|4313|4318|4609|4843|4915|5054|5292|5328|5444|5743|5925|6403|6528|6530|6532|6646|6772|7124|7157|7422|7516|10598|11186,ACHE|ACTB|AKT1|ALOX5|BAX|CCND1|BCL2|BCL2L1|BDNF|CASP3|CASP8|CASP9|CDKN2A|CRP|CYP1A1|CYP1B1|ERBB2|FOS|GSTM1|GSTM2|GSTP1|HIF1A|IFNG|IGF2|IL4|IL6|IL10|IL13|INSR|EIF6|JUN|MDM2|MGST1|MMP1|MMP2|MMP9|MYC|NOS2|NTRK2|SERPINE1|PIM1|PLAU|PON1|PTGS2|RB1|SELP|SLC5A5|SLC6A2|SLC6A4|SOAT1|STAT1|TNF|TP53|VEGFA|XRCC2|AHSA1|RASSF1,-42,0
1,-44,C4086152,M1,1,0,DisGeNET,35,Childhood Astrocytoma,,-44,14,26,30182,615,180,52,29,3.4,60|104|154|207|240|581|595|627|842|847|1019|1029|1509|1545|2099|2152|2353|2596|2697|2891|2944|2950|3091|3162|3383|3458|3565|3569|3592|3596|3725|4193|4312|4313|4318|4437|4609|4843|4915|5054|5241|5292|5328|5444|5743|7124|7157|7422|8644|8678|10598|11186,ACTB|ADARB1|ADRB2|AKT1|ALOX5|BAX|CCND1|BDNF|CASP9|CAT|CDK4|CDKN2A|CTSD|CYP1B1|ESR1|F3|FOS|GAP43|GJA1|GRIA2|GSTM1|GSTP1|HIF1A|HMOX1|ICAM1|IFNG|IL4|IL6|IL12A|IL13|JUN|MDM2|MMP1|MMP2|MMP9|MSH3|MYC|NOS2|NTRK2|SERPINE1|PGR|PIM1|PLAU|PON1|PTGS2|TNF|TP53|VEGFA|AKR1C3|BECN1|AHSA1|RASSF1,-41,0
1,-44,C0206624,M1,1,0,DisGeNET,35,Hepatoblastoma,,-44,17,27,30182,452,180,47,26,3.3,60|196|207|581|595|596|836|841|842|847|1029|1543|1544|2064|2099|2752|3091|3162|3184|3383|3458|3481|3569|3586|3643|4193|4609|4843|5018|5054|5292|5328|5424|5465|5468|5743|5925|6646|7011|7124|7150|7157|7351|7422|7498|8678|11186,ACTB|AHR|AKT1|BAX|CCND1|BCL2|CASP3|CASP8|CASP9|CAT|CDKN2A|CYP1A1|CYP1A2|ERBB2|ESR1|GLUL|HIF1A|HMOX1|HNRNPD|ICAM1|IFNG|IGF2|IL6|IL10|INSR|MDM2|MYC|NOS2|OXA1L|SERPINE1|PIM1|PLAU|POLD1|PPARA|PPARG|PTGS2|RB1|SOAT1|TEP1|TNF|TOP1|TP53|UCP2|VEGFA|XDH|BECN1|RASSF1,-41,0
1,-43,C0009241,M1,1,0,DisGeNET,35,Cognition Disorders,,-43,14,25,30182,606,180,51,28,3.4,43|60|148|150|153|196|207|590|627|836|847|862|1103|1401|1544|2099|2521|2752|2891|2908|3091|3162|3458|3481|3565|3569|3586|3592|3596|3643|4128|4129|4193|4313|4318|4843|5054|5465|5742|5743|6256|6403|6532|6646|6647|6720|6750|7124|7422|8678|10598,ACHE|ACTB|ADRA1A|ADRA2A|ADRB1|AHR|AKT1|BCHE|BDNF|CASP3|CAT|RUNX1T1|CHAT|CRP|CYP1A2|ESR1|FUS|GLUL|GRIA2|NR3C1|HIF1A|HMOX1|IFNG|IGF2|IL4|IL6|IL10|IL12A|IL13|INSR|MAOA|MAOB|MDM2|MMP2|MMP9|NOS2|SERPINE1|PPARA|PTGS1|PTGS2|RXRA|SELP|SLC6A4|SOAT1|SOD1|SREBF1|SST|TNF|VEGFA|BECN1|AHSA1,-40,0
1,-43,C0019348,M1,1,0,DisGeNET,35,Herpes Simplex Infections,,-43,14,25,30182,645,180,52,29,3.4,60|207|596|627|836|841|842|847|942|959|1029|1401|1543|2064|2099|2152|2194|2353|2521|2697|2908|3162|3383|3428|3458|3481|3565|3569|3586|3596|3630|4193|4318|4792|4843|4860|5328|5424|5743|6528|6530|6646|6647|6750|6772|7056|7124|7157|7422|8678|10598|51135,ACTB|AKT1|BCL2|BDNF|CASP3|CASP8|CASP9|CAT|CD86|CD40LG|CDKN2A|CRP|CYP1A1|ERBB2|ESR1|F3|FASN|FOS|FUS|GJA1|NR3C1|HMOX1|ICAM1|IFI16|IFNG|IGF2|IL4|IL6|IL10|IL13|INS|MDM2|MMP9|NFKBIA|NOS2|PNP|PLAU|POLD1|PTGS2|SLC5A5|SLC6A2|SOAT1|SOD1|SST|STAT1|THBD|TNF|TP53|VEGFA|BECN1|AHSA1|IRAK4,-40,0
1,-43,C0002152,M1,1,0,DisGeNET,35,Alloxan Diabetes,,-43,46,37,30182,112,180,31,17,2.8,148|155|581|596|598|836|847|1543|2936|3162|3383|3458|3569|3643|4313|4318|4843|5054|5213|5313|5465|5468|5743|5970|6517|6647|6720|7124|7157|7351|7422,ADRA1A|ADRB3|BAX|BCL2|BCL2L1|CASP3|CAT|CYP1A1|GSR|HMOX1|ICAM1|IFNG|IL6|INSR|MMP2|MMP9|NOS2|SERPINE1|PFKM|PKLR|PPARA|PPARG|PTGS2|RELA|SLC2A4|SOD1|SREBF1|TNF|TP53|UCP2|VEGFA,-40,0
1,-43,C0038433,M1,1,0,DisGeNET,35,Streptozotocin Diabetes,,-43,46,37,30182,112,180,31,17,2.8,148|155|581|596|598|836|847|1543|2936|3162|3383|3458|3569|3643|4313|4318|4843|5054|5213|5313|5465|5468|5743|5970|6517|6647|6720|7124|7157|7351|7422,ADRA1A|ADRB3|BAX|BCL2|BCL2L1|CASP3|CAT|CYP1A1|GSR|HMOX1|ICAM1|IFNG|IL6|INSR|MMP2|MMP9|NOS2|SERPINE1|PFKM|PKLR|PPARA|PPARG|PTGS2|RELA|SLC2A4|SOD1|SREBF1|TNF|TP53|UCP2|VEGFA,-40,0
1,-42,C0740391,M1,1,0,DisGeNET,35,Middle Cerebral Artery Occlusion,,-42,14,25,30182,626,180,51,28,3.4,31|43|60|196|207|240|581|595|596|627|836|841|842|847|1103|2099|2353|2596|2697|2908|3091|3162|3383|3458|3481|3565|3569|3586|4133|4313|4318|4843|5054|5241|5328|5465|5468|5743|5970|6403|6531|6647|6772|7124|7157|7351|7422|7498|8678|8837|10598,ACACA|ACHE|ACTB|AHR|AKT1|ALOX5|BAX|CCND1|BCL2|BDNF|CASP3|CASP8|CASP9|CAT|CHAT|ESR1|FOS|GAP43|GJA1|NR3C1|HIF1A|HMOX1|ICAM1|IFNG|IGF2|IL4|IL6|IL10|MAP2|MMP2|MMP9|NOS2|SERPINE1|PGR|PLAU|PPARA|PPARG|PTGS2|RELA|SELP|SLC6A3|SOD1|STAT1|TNF|TP53|UCP2|VEGFA|XDH|BECN1|CFLAR|AHSA1,-39,0
1,-42,C0025286,M1,1,0,DisGeNET,35,Meningioma,,-42,13,25,30182,634,180,51,28,3.4,60|196|207|240|595|596|836|841|891|1019|1029|1543|1545|2064|2099|2152|2194|2353|2697|2908|2944|2950|3091|3481|3569|3596|3630|4193|4312|4313|4318|4437|4609|4843|5054|5241|5328|5424|5444|5465|5742|5743|5925|6646|6750|7124|7157|7422|7498|8837|11186,ACTB|AHR|AKT1|ALOX5|CCND1|BCL2|CASP3|CASP8|CCNB1|CDK4|CDKN2A|CYP1A1|CYP1B1|ERBB2|ESR1|F3|FASN|FOS|GJA1|NR3C1|GSTM1|GSTP1|HIF1A|IGF2|IL6|IL13|INS|MDM2|MMP1|MMP2|MMP9|MSH3|MYC|NOS2|SERPINE1|PGR|PLAU|POLD1|PON1|PPARA|PTGS1|PTGS2|RB1|SOAT1|SST|TNF|TP53|VEGFA|XDH|CFLAR|RASSF1,-39,0
1,-42,C0278996,M1,1,0,DisGeNET,35,Malignant Head and Neck Neoplasm,,-42,12,23,30182,767,180,54,30,3.4,43|60|207|240|581|595|596|598|627|836|841|842|1029|1401|1543|1545|2064|2353|2944|2946|2950|3091|3458|3481|3565|3569|3586|3596|3643|3725|4193|4312|4313|4318|4609|4843|4915|5054|5328|5444|5743|5925|6403|6528|6530|6532|6646|6772|7124|7157|7422|7516|10598|11186,ACHE|ACTB|AKT1|ALOX5|BAX|CCND1|BCL2|BCL2L1|BDNF|CASP3|CASP8|CASP9|CDKN2A|CRP|CYP1A1|CYP1B1|ERBB2|FOS|GSTM1|GSTM2|GSTP1|HIF1A|IFNG|IGF2|IL4|IL6|IL10|IL13|INSR|JUN|MDM2|MMP1|MMP2|MMP9|MYC|NOS2|NTRK2|SERPINE1|PLAU|PON1|PTGS2|RB1|SELP|SLC5A5|SLC6A2|SLC6A4|SOAT1|STAT1|TNF|TP53|VEGFA|XRCC2|AHSA1|RASSF1,-39,0
1,-41,C0233794,M1,1,0,DisGeNET,35,Memory impairment,,-41,12,23,30182,763,180,53,29,3.4,43|60|148|196|207|240|590|595|596|627|836|847|1103|1128|1544|1545|2099|2521|2697|2752|2891|2908|2944|3091|3458|3481|3565|3569|3586|3592|3630|3643|4129|4133|4843|4915|5066|5465|5468|5579|5742|5743|6531|6532|6647|6733|6772|7124|7157|7226|7422|8678|10598,ACHE|ACTB|ADRA1A|AHR|AKT1|ALOX5|BCHE|CCND1|BCL2|BDNF|CASP3|CAT|CHAT|CHRM1|CYP1A2|CYP1B1|ESR1|FUS|GJA1|GLUL|GRIA2|NR3C1|GSTM1|HIF1A|IFNG|IGF2|IL4|IL6|IL10|IL12A|INS|INSR|MAOB|MAP2|NOS2|NTRK2|PAM|PPARA|PPARG|PRKCB|PTGS1|PTGS2|SLC6A3|SLC6A4|SOD1|SRPK2|STAT1|TNF|TP53|TRPM2|VEGFA|BECN1|AHSA1,-37,0
1,-41,C0030297,M1,1,0,DisGeNET,35,Pancreatic Neoplasm,,-41,12,23,30182,764,180,53,29,3.4,60|196|207|240|581|595|596|598|760|836|841|1019|1029|1509|1544|2064|2099|2152|2931|2950|3091|3162|3383|3458|3565|3569|3596|3725|4193|4313|4318|4609|4792|5054|5328|5468|5644|5743|5925|5970|6403|6528|6530|6750|7124|7150|7157|7422|7516|8678|8837|9166|160728,ACTB|AHR|AKT1|ALOX5|BAX|CCND1|BCL2|BCL2L1|CA2|CASP3|CASP8|CDK4|CDKN2A|CTSD|CYP1A2|ERBB2|ESR1|F3|GSK3A|GSTP1|HIF1A|HMOX1|ICAM1|IFNG|IL4|IL6|IL13|JUN|MDM2|MMP2|MMP9|MYC|NFKBIA|SERPINE1|PLAU|PPARG|PRSS1|PTGS2|RB1|RELA|SELP|SLC5A5|SLC6A2|SST|TNF|TOP1|TP53|VEGFA|XRCC2|BECN1|CFLAR|EBAG9|SLC5A8,-37,0
1,-40,C0042373,M1,1,0,DisGeNET,35,Vascular Diseases,,-40,12,23,30182,688,180,51,28,3.4,60|148|196|207|240|314|836|847|959|1029|1401|2099|2152|2353|2355|2908|3091|3156|3162|3383|3458|3565|3569|3586|3725|4023|4128|4129|4313|4318|4843|4860|5054|5292|5328|5444|5465|5468|5579|5743|6403|6517|6532|6646|6772|7056|7124|7157|7351|7422|8804,ACTB|ADRA1A|AHR|AKT1|ALOX5|AOC2|CASP3|CAT|CD40LG|CDKN2A|CRP|ESR1|F3|FOS|FOSL2|NR3C1|HIF1A|HMGCR|HMOX1|ICAM1|IFNG|IL4|IL6|IL10|JUN|LPL|MAOA|MAOB|MMP2|MMP9|NOS2|PNP|SERPINE1|PIM1|PLAU|PON1|PPARA|PPARG|PRKCB|PTGS2|SELP|SLC2A4|SLC6A4|SOAT1|STAT1|THBD|TNF|TP53|UCP2|VEGFA|CREG1,-37,0
1,-40,C0002726,M1,1,0,DisGeNET,35,Amyloidosis,,-40,12,23,30182,694,180,51,28,3.4,43|60|207|240|581|590|595|596|627|836|847|862|959|1103|1401|1509|2099|2152|2521|2931|3162|3458|3565|3569|3586|3592|3596|3630|3643|4128|4133|4313|4318|4915|5054|5465|5468|5579|5742|5743|6256|6528|6531|6646|6647|6750|7124|7157|7422|8678|10598,ACHE|ACTB|AKT1|ALOX5|BAX|BCHE|CCND1|BCL2|BDNF|CASP3|CAT|RUNX1T1|CD40LG|CHAT|CRP|CTSD|ESR1|F3|FUS|GSK3A|HMOX1|IFNG|IL4|IL6|IL10|IL12A|IL13|INS|INSR|MAOA|MAP2|MMP2|MMP9|NTRK2|SERPINE1|PPARA|PPARG|PRKCB|PTGS1|PTGS2|RXRA|SLC5A5|SLC6A3|SOAT1|SOD1|SST|TNF|TP53|VEGFA|BECN1|AHSA1,-37,0
1,-40,C0242488,M1,1,0,DisGeNET,35,Acute Lung Injury,,-40,50,37,30182,93,180,28,16,2.7,150|581|596|836|841|847|1543|2152|2697|2936|3162|3383|3458|3565|3569|3586|3596|4313|4318|4843|5054|5328|5468|5743|7056|7124|7422|7498,ADRA2A|BAX|BCL2|CASP3|CASP8|CAT|CYP1A1|F3|GJA1|GSR|HMOX1|ICAM1|IFNG|IL4|IL6|IL10|IL13|MMP2|MMP9|NOS2|SERPINE1|PLAU|PPARG|PTGS2|THBD|TNF|VEGFA|XDH,-37,0
1,-39,C0856169,M1,1,0,DisGeNET,35,Endothelial dysfunction,,-39,12,23,30182,716,180,51,28,3.4,31|148|207|581|596|627|836|842|847|959|1401|2099|2152|2194|3091|3162|3383|3458|3569|3586|3630|3643|4128|4129|4193|4313|4318|4843|5054|5241|5328|5444|5468|5579|5742|5743|5970|6403|6530|6646|6647|6772|7056|7124|7157|7226|7351|7422|7498|8678|10598,ACACA|ADRA1A|AKT1|BAX|BCL2|BDNF|CASP3|CASP9|CAT|CD40LG|CRP|ESR1|F3|FASN|HIF1A|HMOX1|ICAM1|IFNG|IL6|IL10|INS|INSR|MAOA|MAOB|MDM2|MMP2|MMP9|NOS2|SERPINE1|PGR|PLAU|PON1|PPARG|PRKCB|PTGS1|PTGS2|RELA|SELP|SLC6A2|SOAT1|SOD1|STAT1|THBD|TNF|TP53|TRPM2|UCP2|VEGFA|XDH|BECN1|AHSA1,-36,0
