_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-57,C0220641,M1,1,0,DisGeNET,35,Lip and Oral Cavity Carcinoma,,-57,15,29,30182,734,187,66,35,3.5,196|207|231|240|595|596|836|841|842|847|942|999|1019|1026|1029|1432|1499|1543|1544|1571|1636|2064|2944|2950|3037|3091|3162|3383|3458|3481|3553|3558|3565|3569|3576|3586|3630|3725|4088|4170|4193|4312|4314|4318|4609|4790|4792|4846|5054|5465|5468|5594|5595|5599|5728|5742|5743|5970|6774|7040|7124|7157|7422|7442|29126|151056,AHR|AKT1|AKR1B1|ALOX5|CCND1|BCL2|CASP3|CASP8|CASP9|CAT|CD86|CDH1|CDK4|CDKN1A|CDKN2A|MAPK14|CTNNB1|CYP1A1|CYP1A2|CYP2E1|ACE|ERBB2|GSTM1|GSTP1|HAS2|HIF1A|HMOX1|ICAM1|IFNG|IGF2|IL1B|IL2|IL4|IL6|CXCL8|IL10|INS|JUN|SMAD3|MCL1|MDM2|MMP1|MMP3|MMP9|MYC|NFKB1|NFKBIA|NOS3|SERPINE1|PPARA|PPARG|MAPK1|MAPK3|MAPK8|PTEN|PTGS1|PTGS2|RELA|STAT3|TGFB1|TNF|TP53|VEGFA|TRPV1|CD274|PLB1,-54,0
1,-57,C1449563,M1,1,0,DisGeNET,35,"Cardiomyopathy, Familial Idiopathic",,-57,14,29,30182,772,187,67,36,3.5,31|153|154|155|196|207|595|596|808|836|847|999|1019|1029|1432|1499|1544|1571|1636|2064|2099|2353|2932|2950|3091|3162|3553|3558|3565|3569|3575|3576|3586|4087|4088|4128|4193|4312|4314|4318|4609|4638|4790|4846|5054|5241|5465|5468|5594|5595|5599|5728|5743|5894|5925|6331|6517|6530|6647|6774|7040|7099|7124|7157|7422|8972|151056,ACACA|ADRB1|ADRB2|ADRB3|AHR|AKT1|CCND1|BCL2|CALM3|CASP3|CAT|CDH1|CDK4|CDKN2A|MAPK14|CTNNB1|CYP1A2|CYP2E1|ACE|ERBB2|ESR1|FOS|GSK3B|GSTP1|HIF1A|HMOX1|IL1B|IL2|IL4|IL6|IL7R|CXCL8|IL10|SMAD2|SMAD3|MAOA|MDM2|MMP1|MMP3|MMP9|MYC|MYLK|NFKB1|NOS3|SERPINE1|PGR|PPARA|PPARG|MAPK1|MAPK3|MAPK8|PTEN|PTGS2|RAF1|RB1|SCN5A|SLC2A4|SLC6A2|SOD1|STAT3|TGFB1|TLR4|TNF|TP53|VEGFA|MGAM|PLB1,-54,0
1,-57,C0016057,M1,1,0,DisGeNET,35,Fibrosarcoma,,-57,21,33,30182,413,187,55,29,3.3,207|231|595|596|836|841|1026|1029|1244|1277|1432|1499|1636|1869|2064|2353|2670|2932|3091|3383|3458|3481|3553|3558|3569|3576|3586|3725|4087|4193|4312|4314|4318|4609|4790|5054|5578|5579|5594|5599|5728|5743|5894|5970|6373|6772|7040|7124|7157|7422|7442|8804|10598|10728|29126,AKT1|AKR1B1|CCND1|BCL2|CASP3|CASP8|CDKN1A|CDKN2A|ABCC2|COL1A1|MAPK14|CTNNB1|ACE|E2F1|ERBB2|FOS|GFAP|GSK3B|HIF1A|ICAM1|IFNG|IGF2|IL1B|IL2|IL6|CXCL8|IL10|JUN|SMAD2|MDM2|MMP1|MMP3|MMP9|MYC|NFKB1|SERPINE1|PRKCA|PRKCB|MAPK1|MAPK8|PTEN|PTGS2|RAF1|RELA|CXCL11|STAT1|TGFB1|TNF|TP53|VEGFA|TRPV1|CREG1|AHSA1|PTGES3|CD274,-53,0
1,-57,C0151744,M1,1,0,DisGeNET,35,Myocardial Ischemia,,-57,14,29,30182,756,187,66,35,3.5,31|153|154|196|207|231|581|595|596|836|847|959|1432|1499|1509|1555|1576|1636|2064|2099|2628|2670|2932|2944|2950|3091|3162|3383|3458|3481|3553|3558|3565|3569|3586|3630|4023|4314|4318|4353|4792|4843|4846|4973|5054|5465|5468|5578|5579|5594|5595|5728|5743|5970|6331|6649|6772|6774|7040|7099|7124|7422|7442|8804|10598|54658,ACACA|ADRB1|ADRB2|AHR|AKT1|AKR1B1|BAX|CCND1|BCL2|CASP3|CAT|CD40LG|MAPK14|CTNNB1|CTSD|CYP2B6|CYP3A4|ACE|ERBB2|ESR1|GATM|GFAP|GSK3B|GSTM1|GSTP1|HIF1A|HMOX1|ICAM1|IFNG|IGF2|IL1B|IL2|IL4|IL6|IL10|INS|LPL|MMP3|MMP9|MPO|NFKBIA|NOS2|NOS3|OLR1|SERPINE1|PPARA|PPARG|PRKCA|PRKCB|MAPK1|MAPK3|PTEN|PTGS2|RELA|SCN5A|SOD3|STAT1|STAT3|TGFB1|TLR4|TNF|VEGFA|TRPV1|CREG1|AHSA1|UGT1A1,-53,0
1,-56,C0374997,M1,1,0,DisGeNET,35,Helicobacter pylori (H. pylori) infection in conditions classified elsewhere and of unspecified site,,-56,17,30,30182,593,187,61,33,3.4,207|581|595|596|836|841|847|999|1029|1432|1499|1555|1576|1636|1728|1869|2064|2353|2932|2944|3091|3162|3383|3458|3481|3553|3558|3565|3569|3576|3586|3725|4170|4193|4312|4318|4353|4609|4615|4790|4843|5054|5241|5468|5473|5594|5742|5743|5925|5970|6647|6774|7040|7099|7124|7157|7422|7442|10598|29126|653361,AKT1|BAX|CCND1|BCL2|CASP3|CASP8|CAT|CDH1|CDKN2A|MAPK14|CTNNB1|CYP2B6|CYP3A4|ACE|NQO1|E2F1|ERBB2|FOS|GSK3B|GSTM1|HIF1A|HMOX1|ICAM1|IFNG|IGF2|IL1B|IL2|IL4|IL6|CXCL8|IL10|JUN|MCL1|MDM2|MMP1|MMP9|MPO|MYC|MYD88|NFKB1|NOS2|SERPINE1|PGR|PPARG|PPBP|MAPK1|PTGS1|PTGS2|RB1|RELA|SOD1|STAT3|TGFB1|TLR4|TNF|TP53|VEGFA|TRPV1|AHSA1|CD274|NCF1,-53,0
1,-56,C0233794,M1,1,0,DisGeNET,35,Memory impairment,,-56,14,29,30182,763,187,66,35,3.5,43|148|196|207|240|590|595|596|836|847|999|1128|1432|1499|1544|1545|1636|2099|2670|2932|2944|3091|3458|3481|3553|3565|3569|3576|3586|3630|3643|4087|4129|4353|4615|4790|4843|4846|4852|5465|5468|5578|5579|5594|5595|5599|5728|5742|5743|5894|6531|6532|6647|6772|6774|7040|7099|7124|7157|7226|7422|7442|10598|23621|54658|653361,ACHE|ADRA1A|AHR|AKT1|ALOX5|BCHE|CCND1|BCL2|CASP3|CAT|CDH1|CHRM1|MAPK14|CTNNB1|CYP1A2|CYP1B1|ACE|ESR1|GFAP|GSK3B|GSTM1|HIF1A|IFNG|IGF2|IL1B|IL4|IL6|CXCL8|IL10|INS|INSR|SMAD2|MAOB|MPO|MYD88|NFKB1|NOS2|NOS3|NPY|PPARA|PPARG|PRKCA|PRKCB|MAPK1|MAPK3|MAPK8|PTEN|PTGS1|PTGS2|RAF1|SLC6A3|SLC6A4|SOD1|STAT1|STAT3|TGFB1|TLR4|TNF|TP53|TRPM2|VEGFA|TRPV1|AHSA1|BACE1|UGT1A1|NCF1,-53,0
1,-56,C0027055,M1,1,0,DisGeNET,35,Myocardial Reperfusion Injury,,-56,33,38,30182,226,187,46,25,3.1,153|154|207|240|581|596|836|841|842|847|2099|2932|3091|3162|3383|3553|3569|3586|4088|4193|4312|4615|4792|4843|4846|4973|5054|5465|5579|5594|5595|5599|5728|5733|5743|5970|6517|6647|6772|6774|7040|7099|7124|7157|7422|7498,ADRB1|ADRB2|AKT1|ALOX5|BAX|BCL2|CASP3|CASP8|CASP9|CAT|ESR1|GSK3B|HIF1A|HMOX1|ICAM1|IL1B|IL6|IL10|SMAD3|MDM2|MMP1|MYD88|NFKBIA|NOS2|NOS3|OLR1|SERPINE1|PPARA|PRKCB|MAPK1|MAPK3|MAPK8|PTEN|PTGER3|PTGS2|RELA|SLC2A4|SOD1|STAT1|STAT3|TGFB1|TLR4|TNF|TP53|VEGFA|XDH,-53,0
1,-56,C0333516,M1,1,0,DisGeNET,35,Tumor necrosis,,-56,24,34,30182,350,187,52,28,3.3,581|595|596|836|841|942|959|1026|1029|1244|1555|1636|2064|2099|2353|2670|3091|3383|3428|3458|3481|3553|3558|3569|3576|3586|3643|4193|4318|4353|4615|4790|4792|4843|5054|5468|5599|5728|5743|5894|5970|6373|6517|6772|6774|6885|7099|7124|7157|7422|23621|29126,BAX|CCND1|BCL2|CASP3|CASP8|CD86|CD40LG|CDKN1A|CDKN2A|ABCC2|CYP2B6|ACE|ERBB2|ESR1|FOS|GFAP|HIF1A|ICAM1|IFI16|IFNG|IGF2|IL1B|IL2|IL6|CXCL8|IL10|INSR|MDM2|MMP9|MPO|MYD88|NFKB1|NFKBIA|NOS2|SERPINE1|PPARG|MAPK8|PTEN|PTGS2|RAF1|RELA|CXCL11|SLC2A4|STAT1|STAT3|MAP3K7|TLR4|TNF|TP53|VEGFA|BACE1|CD274,-53,0
1,-55,C0856169,M1,1,0,DisGeNET,35,Endothelial dysfunction,,-55,14,29,30182,716,187,64,34,3.5,31|148|207|231|581|596|808|836|842|847|959|1277|1432|1499|1636|2099|2213|3091|3162|3354|3383|3458|3553|3569|3576|3586|3630|3643|4128|4129|4193|4318|4353|4790|4843|4846|4852|4973|5054|5241|5468|5578|5579|5594|5595|5599|5601|5728|5742|5743|5970|6530|6647|6649|6772|7040|7099|7124|7157|7226|7422|7498|10598|23621,ACACA|ADRA1A|AKT1|AKR1B1|BAX|BCL2|CALM3|CASP3|CASP9|CAT|CD40LG|COL1A1|MAPK14|CTNNB1|ACE|ESR1|FCGR2B|HIF1A|HMOX1|HTR1E|ICAM1|IFNG|IL1B|IL6|CXCL8|IL10|INS|INSR|MAOA|MAOB|MDM2|MMP9|MPO|NFKB1|NOS2|NOS3|NPY|OLR1|SERPINE1|PGR|PPARG|PRKCA|PRKCB|MAPK1|MAPK3|MAPK8|MAPK9|PTEN|PTGS1|PTGS2|RELA|SLC6A2|SOD1|SOD3|STAT1|TGFB1|TLR4|TNF|TP53|TRPM2|VEGFA|XDH|AHSA1|BACE1,-52,0
1,-55,C0024115,M1,1,0,DisGeNET,35,Lung diseases,,-55,15,29,30182,700,187,63,34,3.5,148|154|155|196|596|847|959|1026|1029|1281|1499|1509|1543|1571|1636|1728|2099|2353|2944|2950|3091|3162|3383|3458|3553|3558|3565|3569|3576|3586|3603|3643|3725|4312|4318|4353|4615|4638|4790|4792|4843|4846|5054|5366|5465|5468|5594|5595|5599|5728|5742|5743|6530|6532|6649|6774|7040|7099|7124|7157|7226|7422|29126,ADRA1A|ADRB2|ADRB3|AHR|BCL2|CAT|CD40LG|CDKN1A|CDKN2A|COL3A1|CTNNB1|CTSD|CYP1A1|CYP2E1|ACE|NQO1|ESR1|FOS|GSTM1|GSTP1|HIF1A|HMOX1|ICAM1|IFNG|IL1B|IL2|IL4|IL6|CXCL8|IL10|IL16|INSR|JUN|MMP1|MMP9|MPO|MYD88|MYLK|NFKB1|NFKBIA|NOS2|NOS3|SERPINE1|PMAIP1|PPARA|PPARG|MAPK1|MAPK3|MAPK8|PTEN|PTGS1|PTGS2|SLC6A2|SLC6A4|SOD3|STAT3|TGFB1|TLR4|TNF|TP53|TRPM2|VEGFA|CD274,-51,0
1,-55,C0206624,M1,1,0,DisGeNET,35,Hepatoblastoma,,-55,20,32,30182,452,187,55,29,3.3,196|207|231|581|595|596|836|841|842|847|999|1026|1029|1244|1499|1543|1544|1555|1576|1728|2064|2099|3091|3162|3383|3458|3481|3553|3569|3586|3643|4087|4193|4353|4609|4843|5018|5054|5424|5447|5465|5468|5473|5594|5595|5728|5743|5925|6774|7040|7099|7124|7157|7422|7498,AHR|AKT1|AKR1B1|BAX|CCND1|BCL2|CASP3|CASP8|CASP9|CAT|CDH1|CDKN1A|CDKN2A|ABCC2|CTNNB1|CYP1A1|CYP1A2|CYP2B6|CYP3A4|NQO1|ERBB2|ESR1|HIF1A|HMOX1|ICAM1|IFNG|IGF2|IL1B|IL6|IL10|INSR|SMAD2|MDM2|MPO|MYC|NOS2|OXA1L|SERPINE1|POLD1|POR|PPARA|PPARG|PPBP|MAPK1|MAPK3|PTEN|PTGS2|RB1|STAT3|TGFB1|TLR4|TNF|TP53|VEGFA|XDH,-51,0
1,-54,C0524910,M1,1,0,DisGeNET,35,"Hepatitis C, Chronic",,-54,20,32,30182,430,187,54,29,3.3,596|836|847|959|1029|1244|1432|1499|1543|1555|1571|1576|1728|2099|2353|2944|2950|3156|3162|3458|3553|3558|3565|3569|3575|3576|3586|3725|4023|4087|4088|4193|4312|4318|4353|4790|4843|5054|5465|5594|5709|5743|6373|6532|6772|6774|7040|7099|7124|7157|7422|10598|29126|54658,BCL2|CASP3|CAT|CD40LG|CDKN2A|ABCC2|MAPK14|CTNNB1|CYP1A1|CYP2B6|CYP2E1|CYP3A4|NQO1|ESR1|FOS|GSTM1|GSTP1|HMGCR|HMOX1|IFNG|IL1B|IL2|IL4|IL6|IL7R|CXCL8|IL10|JUN|LPL|SMAD2|SMAD3|MDM2|MMP1|MMP9|MPO|NFKB1|NOS2|SERPINE1|PPARA|MAPK1|PSMD3|PTGS2|CXCL11|SLC6A4|STAT1|STAT3|TGFB1|TLR4|TNF|TP53|VEGFA|AHSA1|CD274|UGT1A1,-51,0
1,-54,C0007785,M1,1,0,DisGeNET,35,Cerebral Infarction,,-54,15,28,30182,687,187,62,33,3.4,31|150|207|240|581|596|836|847|1019|1281|1432|1499|1543|1576|1636|2099|2353|2670|2932|2944|3091|3162|3383|3553|3565|3569|3576|3586|3603|3725|4023|4088|4318|4615|4790|4843|4846|4852|4973|5054|5468|5579|5594|5595|5599|5728|5742|5743|5894|6647|6649|6774|6885|7040|7099|7124|7157|7226|7422|7442|10598|23621,ACACA|ADRA2A|AKT1|ALOX5|BAX|BCL2|CASP3|CAT|CDK4|COL3A1|MAPK14|CTNNB1|CYP1A1|CYP3A4|ACE|ESR1|FOS|GFAP|GSK3B|GSTM1|HIF1A|HMOX1|ICAM1|IL1B|IL4|IL6|CXCL8|IL10|IL16|JUN|LPL|SMAD3|MMP9|MYD88|NFKB1|NOS2|NOS3|NPY|OLR1|SERPINE1|PPARG|PRKCB|MAPK1|MAPK3|MAPK8|PTEN|PTGS1|PTGS2|RAF1|SOD1|SOD3|STAT3|MAP3K7|TGFB1|TLR4|TNF|TP53|TRPM2|VEGFA|TRPV1|AHSA1|BACE1,-51,0
